tempo,valore
1689137100,113.398
1689138000,117.649
1689138900,116.608
1689139800,141.939
1689140700,131.141
1689141600,137.417
1689142500,149.681
1689143400,155.020
1689144300,157.662
1689145200,158.195
1689146100,148.567
1689147000,169.729
1689147900,152.078
1689148800,158.656
1689149700,175.232
1689150600,177.259
1689151500,161.385
1689152400,162.602
1689153300,176.790
1689154200,162.901
1689155100,180.908
1689156000,174.090
1689156900,160.844
1689157800,167.461
1689158700,176.867
1689159600,172.312
1689160500,184.909
1689161400,165.023
1689162300,179.153
1689163200,175.794
1689164100,174.397
1689165000,178.134
1689165900,173.659
1689166800,180.490
1689167700,176.293
1689168600,184.485
1689169500,177.471
1689170400,175.900
1689171300,181.442
1689172200,182.540
1689173100,180.152
1689174000,189.457
1689174900,179.080
1689175800,176.017
1689176700,174.105
1689177600,173.332
1689178500,179.271
1689179400,175.450
1689180300,168.309
1689181200,163.521
1689182100,160.803
1689183000,161.228
1689183900,156.687
1689184800,138.534
1689185700,117.453
1689186600,132.928
1689187500,116.676
1689188400,113.564
1689189300,105.365
1689190200,98.007
1689191100,96.850
1689192000,67.366
1689192900,71.641
1689193800,71.418
1689194700,72.021
1689195600,74.322
1689196500,72.144
1689197400,76.157
1689198300,66.711
1689199200,66.301
1689200100,61.469
1689201000,86.037
1689201900,70.991
1689202800,66.221
1689203700,83.497
1689204600,63.225
1689205500,64.121
1689206400,68.524
1689207300,84.476
1689208200,68.596
1689209100,62.044
1689210000,60.987
1689210900,74.838
1689211800,65.623
1689212700,68.091
1689213600,68.096
1689214500,63.064
1689215400,66.167
1689216300,79.015
1689217200,100.889
1689218100,102.436
1689219000,95.616
1689219900,105.995
1689220800,107.777
1689221700,122.218
1689222600,126.033
1689223500,123.683
1689224400,118.103
1689225300,120.435
1689226200,127.913
1689227100,146.340
1689228000,139.254
1689228900,142.592
1689229800,166.453
1689230700,157.711
1689231600,172.361
1689232500,168.920
1689233400,166.255
1689234300,162.670
1689235200,167.835
1689236100,160.411
1689237000,159.942
1689237900,177.160
1689238800,165.020
1689239700,174.694
1689240600,170.578
1689241500,162.548
1689242400,177.671
1689243300,181.019
1689244200,180.983
1689245100,175.156
1689246000,166.174
1689246900,178.508
1689247800,169.578
1689248700,184.635
1689249600,174.233
1689250500,171.888
1689251400,174.277
1689252300,177.540
1689253200,177.095
1689254100,179.837
1689255000,186.198
1689255900,178.039
1689256800,179.488
1689257700,182.054
1689258600,178.003
1689259500,188.694
1689260400,178.982
1689261300,184.030
1689262200,186.191
1689263100,185.023
1689264000,168.508
1689264900,165.457
1689265800,171.899
1689266700,166.165
1689267600,172.991
1689268500,158.479
1689269400,166.306
1689270300,152.438
1689271200,140.381
1689272100,134.925
1689273000,135.969
1689273900,128.956
1689274800,108.759
1689275700,102.811
1689276600,100.304
1689277500,104.129
1689278400,67.054
1689279300,68.020
1689280200,72.166
1689281100,79.931
1689282000,70.976
1689282900,74.661
1689283800,63.595
1689284700,71.263
1689285600,68.835
1689286500,70.529
1689287400,77.516
1689288300,66.003
1689289200,73.465
1689290100,85.088
1689291000,61.877
1689291900,65.899
1689292800,65.646
1689293700,82.430
1689294600,63.212
1689295500,68.858
1689296400,84.304
1689297300,56.547
1689298200,67.536
1689299100,79.161
1689300000,65.944
1689300900,66.535
1689301800,57.903
1689302700,89.101
1689303600,93.739
1689304500,114.476
1689305400,100.577
1689306300,107.758
1689307200,113.801
1689308100,120.077
1689309000,118.616
1689309900,123.987
1689310800,116.265
1689311700,120.027
1689312600,147.825
1689313500,135.886
1689314400,138.422
1689315300,145.463
1689316200,153.720
1689317100,169.666
1689318000,159.386
1689318900,170.876
1689319800,180.217
1689320700,163.370
1689321600,170.477
1689322500,179.844
1689323400,177.038
1689324300,178.505
1689325200,183.816
1689326100,178.374
1689327000,190.996
1689327900,179.285
1689328800,175.858
1689329700,177.186
1689330600,186.853
1689331500,181.739
1689332400,193.551
1689333300,188.452
1689334200,181.205
1689335100,181.188
1689336000,187.160
1689336900,175.603
1689337800,183.659
1689338700,173.796
1689339600,177.285
1689340500,193.443
1689341400,194.737
1689342300,187.291
1689343200,187.056
1689344100,184.124
1689345000,188.785
1689345900,189.272
1689346800,182.822
1689347700,189.463
1689348600,190.504
1689349500,189.840
1689350400,192.845
1689351300,189.327
1689352200,176.352
1689353100,173.800
1689354000,170.108
1689354900,172.109
1689355800,163.447
1689356700,173.805
1689357600,159.648
1689358500,130.794
1689359400,154.261
1689360300,129.573
1689361200,114.574
1689362100,106.999
1689363000,104.297
1689363900,104.420
1689364800,74.564
1689365700,72.068
1689366600,60.764
1689367500,80.673
1689368400,72.135
1689369300,63.278
1689370200,68.616
1689371100,65.774
1689372000,72.251
1689372900,72.688
1689373800,68.027
1689374700,76.111
1689375600,68.037
1689376500,69.159
1689377400,69.409
1689378300,71.342
1689379200,65.845
1689380100,67.235
1689381000,74.403
1689381900,66.688
1689382800,66.520
1689383700,60.612
1689384600,72.350
1689385500,62.428
1689386400,67.609
1689387300,77.937
1689388200,68.338
1689389100,66.710
1689390000,103.816
1689390900,105.422
1689391800,99.355
1689392700,105.004
1689393600,117.960
1689394500,118.196
1689395400,131.388
1689396300,130.706
1689397200,124.466
1689398100,120.886
1689399000,145.076
1689399900,167.528
1689400800,152.617
1689401700,166.748
1689402600,170.024
1689403500,165.630
1689404400,176.698
1689405300,176.153
1689406200,181.921
1689407100,180.991
1689408000,182.682
1689408900,190.037
1689409800,188.528
1689410700,178.743
1689411600,197.166
1689412500,193.263
1689413400,184.919
1689414300,197.724
1689415200,195.074
1689416100,203.322
1689417000,196.047
1689417900,208.153
1689418800,210.512
1689419700,211.385
1689420600,207.962
1689421500,207.404
1689422400,208.807
1689423300,192.939
1689424200,209.972
1689425100,201.614
1689426000,191.895
1689426900,206.214
1689427800,204.901
1689428700,198.506
1689429600,208.860
1689430500,200.098
1689431400,195.618
1689432300,199.975
1689433200,187.514
1689434100,201.797
1689435000,187.111
1689435900,183.139
1689436800,181.235
1689437700,178.474
1689438600,190.718
1689439500,189.710
1689440400,183.356
1689441300,178.448
1689442200,178.663
1689443100,178.659
1689444000,168.523
1689444900,150.130
1689445800,156.663
1689446700,141.988
1689447600,109.366
1689448500,109.089
1689449400,97.463
1689450300,103.017
1689451200,67.197
1689452100,65.593
1689453000,69.193
1689453900,74.903
1689454800,70.702
1689455700,66.829
1689456600,74.731
1689457500,60.567
1689458400,73.300
1689459300,74.414
1689460200,66.216
1689461100,65.315
1689462000,72.093
1689462900,71.893
1689463800,74.635
1689464700,70.905
1689465600,65.726
1689466500,65.080
1689467400,73.132
1689468300,69.308
1689469200,66.531
1689470100,67.775
1689471000,85.040
1689471900,69.226
1689472800,62.352
1689473700,62.834
1689474600,82.007
1689475500,67.477
1689476400,103.757
1689477300,115.804
1689478200,113.987
1689479100,108.852
1689480000,110.242
1689480900,120.158
1689481800,123.263
1689482700,115.725
1689483600,127.782
1689484500,119.876
1689485400,146.772
1689486300,147.799
1689487200,134.779
1689488100,145.370
1689489000,133.640
1689489900,142.934
1689490800,142.042
1689491700,137.346
1689492600,150.847
1689493500,148.352
1689494400,142.844
1689495300,149.404
1689496200,144.179
1689497100,148.292
1689498000,155.630
1689498900,153.451
1689499800,150.558
1689500700,147.064
1689501600,149.301
1689502500,160.618
1689503400,159.132
1689504300,153.295
1689505200,151.027
1689506100,163.493
1689507000,156.616
1689507900,151.540
1689508800,142.582
1689509700,121.805
1689510600,138.963
1689511500,135.250
1689512400,112.639
1689513300,109.135
1689514200,102.478
1689515100,108.617
1689516000,74.070
1689516900,73.365
1689517800,76.830
1689518700,60.201
1689519600,80.992
1689520500,70.402
1689521400,72.422
1689522300,73.111
1689523200,76.047
1689524100,79.028
1689525000,64.766
1689525900,74.274
1689526800,61.850
1689527700,73.252
1689528600,84.345
1689529500,68.386
1689530400,68.200
1689531300,61.817
1689532200,63.162
1689533100,76.248
1689534000,63.782
1689534900,71.727
1689535800,71.444
1689536700,67.888
1689537600,69.085
1689538500,64.387
1689539400,64.675
1689540300,66.274
1689541200,69.595
1689542100,78.899
1689543000,65.021
1689543900,67.545
1689544800,69.418
1689545700,66.286
1689546600,75.878
1689547500,67.435
1689548400,70.315
1689549300,64.446
1689550200,72.248
1689551100,63.940
1689552000,69.060
1689552900,66.498
1689553800,74.219
1689554700,65.830
1689555600,70.256
1689556500,62.227
1689557400,62.363
1689558300,82.670
1689559200,58.008
1689560100,68.170
1689561000,64.048
1689561900,65.330
1689562800,74.446
1689563700,67.729
1689564600,65.427
1689565500,67.738
1689566400,69.672
1689567300,67.261
1689568200,65.552
1689569100,63.744
1689570000,77.528
1689570900,60.599
1689571800,58.768
1689572700,60.071
1689573600,75.770
1689574500,70.868
1689575400,66.315
1689576300,64.105
1689577200,58.499
1689578100,72.817
1689579000,66.122
1689579900,67.503
1689580800,63.733
1689581700,63.102
1689582600,68.392
1689583500,64.564
1689584400,70.422
1689585300,63.128
1689586200,70.608
1689587100,67.822
1689588000,72.518
1689588900,66.220
1689589800,69.481
1689590700,77.852
1689591600,67.203
1689592500,66.265
1689593400,63.947
1689594300,67.138
1689595200,84.363
1689596100,67.070
1689597000,70.305
1689597900,65.687
1689598800,64.658
1689599700,85.774
1689600600,71.872
1689601500,69.041
1689602400,69.961
1689603300,69.371
1689604200,75.642
1689605100,87.180
1689606000,74.681
1689606900,69.725
1689607800,71.498
1689608700,78.614
1689609600,79.631
1689610500,72.374
1689611400,72.460
1689612300,71.698
1689613200,71.263
1689614100,68.941
1689615000,74.095
1689615900,78.422
1689616800,74.312
1689617700,69.574
1689618600,69.850
1689619500,67.099
1689620400,77.540
1689621300,65.816
1689622200,69.416
1689623100,70.279
1689624000,67.485
1689624900,74.894
1689625800,61.756
1689626700,66.486
1689627600,71.783
1689628500,70.219
1689629400,71.923
1689630300,72.152
1689631200,74.751
1689632100,66.203
1689633000,64.182
1689633900,68.812
1689634800,71.487
1689635700,67.566
1689636600,79.685
1689637500,65.987
1689638400,65.751
1689639300,70.813
1689640200,72.964
1689641100,62.658
1689642000,65.399
1689642900,62.530
1689643800,65.840
1689644700,76.595
1689645600,65.743
1689646500,60.149
1689647400,56.939
1689648300,73.118
1689649200,133.498
1689650100,154.327
1689651000,145.110
1689651900,134.554
1689652800,149.789
1689653700,148.201
1689654600,137.651
1689655500,131.674
1689656400,132.494
1689657300,133.053
1689658200,155.695
1689659100,168.438
1689660000,161.894
1689660900,167.384
1689661800,176.758
1689662700,184.351
1689663600,174.319
1689664500,180.435
1689665400,178.665
1689666300,174.537
1689667200,184.123
1689668100,188.124
1689669000,181.067
1689669900,184.756
1689670800,181.120
1689671700,193.821
1689672600,182.138
1689673500,185.426
1689674400,180.494
1689675300,191.624
1689676200,189.751
1689677100,194.266
1689678000,186.726
1689678900,200.302
1689679800,184.042
1689680700,184.162
1689681600,190.100
1689682500,198.248
1689683400,193.989
1689684300,185.166
1689685200,193.220
1689686100,197.711
1689687000,203.479
1689687900,202.376
1689688800,200.673
1689689700,198.421
1689690600,200.248
1689691500,190.402
1689692400,198.635
1689693300,187.611
1689694200,187.898
1689695100,191.714
1689696000,190.137
1689696900,191.491
1689697800,182.442
1689698700,180.264
1689699600,177.997
1689700500,175.494
1689701400,172.191
1689702300,170.492
1689703200,157.124
1689704100,154.119
1689705000,138.143
1689705900,141.933
1689706800,110.270
1689707700,107.125
1689708600,98.771
1689709500,97.439
1689710400,65.712
1689711300,67.504
1689712200,71.443
1689713100,67.546
1689714000,73.198
1689714900,63.942
1689715800,70.167
1689716700,60.873
1689717600,82.054
1689718500,65.942
1689719400,64.488
1689720300,75.383
1689721200,72.816
1689722100,70.830
1689723000,69.414
1689723900,72.763
1689724800,60.918
1689725700,67.236
1689726600,68.619
1689727500,79.566
1689728400,71.619
1689729300,68.295
1689730200,63.609
1689731100,77.569
1689732000,58.921
1689732900,71.002
1689733800,69.477
1689734700,73.625
1689735600,107.120
1689736500,103.050
1689737400,111.383
1689738300,105.822
1689739200,137.147
1689740100,150.288
1689741000,137.452
1689741900,135.038
1689742800,133.567
1689743700,132.055
1689744600,160.261
1689745500,168.018
1689746400,160.870
1689747300,176.745
1689748200,177.038
1689749100,179.206
1689750000,174.403
1689750900,168.748
1689751800,182.669
1689752700,184.266
1689753600,170.926
1689754500,186.669
1689755400,188.852
1689756300,186.849
1689757200,179.672
1689758100,176.836
1689759000,185.269
1689759900,195.905
1689760800,190.525
1689761700,186.706
1689762600,188.893
1689763500,195.985
1689764400,185.235
1689765300,185.804
1689766200,195.321
1689767100,196.302
1689768000,199.372
1689768900,190.060
1689769800,192.013
1689770700,185.613
1689771600,191.176
1689772500,191.356
1689773400,190.212
1689774300,188.379
1689775200,184.645
1689776100,194.941
1689777000,204.026
1689777900,201.919
1689778800,189.724
1689779700,196.339
1689780600,190.818
1689781500,192.581
1689782400,189.350
1689783300,179.724
1689784200,186.260
1689785100,176.679
1689786000,172.067
1689786900,181.711
1689787800,167.827
1689788700,174.093
1689789600,154.840
1689790500,144.948
1689791400,123.334
1689792300,146.701
1689793200,113.656
1689794100,101.854
1689795000,102.890
1689795900,95.781
1689796800,65.954
1689797700,65.137
1689798600,75.844
1689799500,65.904
1689800400,72.617
1689801300,67.826
1689802200,77.376
1689803100,63.372
1689804000,66.053
1689804900,69.218
1689805800,72.821
1689806700,59.292
1689807600,67.872
1689808500,70.929
1689809400,78.960
1689810300,62.590
1689811200,61.399
1689812100,67.150
1689813000,69.250
1689813900,78.622
1689814800,69.624
1689815700,59.095
1689816600,66.827
1689817500,74.595
1689818400,65.718
1689819300,67.025
1689820200,65.311
1689821100,77.114
1689822000,93.979
1689822900,114.487
1689823800,109.644
1689824700,98.897
1689825600,131.153
1689826500,123.644
1689827400,121.621
1689828300,142.387
1689829200,122.669
1689830100,122.336
1689831000,153.646
1689831900,165.720
1689832800,153.789
1689833700,165.690
1689834600,161.167
1689835500,171.385
1689836400,179.925
1689837300,179.909
1689838200,177.058
1689839100,180.781
1689840000,181.136
1689840900,183.575
1689841800,190.575
1689842700,189.660
1689843600,186.791
1689844500,190.376
1689845400,188.082
1689846300,196.713
1689847200,191.127
1689848100,192.579
1689849000,201.530
1689849900,197.272
1689850800,205.564
1689851700,203.677
1689852600,208.845
1689853500,201.731
1689854400,194.459
1689855300,205.983
1689856200,210.030
1689857100,186.646
1689858000,187.189
1689858900,200.260
1689859800,193.546
1689860700,198.739
1689861600,202.718
1689862500,201.511
1689863400,197.460
1689864300,197.009
1689865200,198.412
1689866100,188.527
1689867000,197.935
1689867900,189.419
1689868800,192.892
1689869700,186.411
1689870600,181.633
1689871500,181.904
1689872400,179.808
1689873300,179.004
1689874200,176.500
1689875100,160.505
1689876000,156.590
1689876900,138.706
1689877800,140.556
1689878700,122.500
1689879600,114.829
1689880500,106.168
1689881400,103.798
1689882300,90.402
1689883200,75.709
1689884100,74.565
1689885000,61.726
1689885900,77.704
1689886800,71.948
1689887700,64.436
1689888600,67.672
1689889500,74.181
1689890400,76.825
1689891300,68.809
1689892200,65.456
1689893100,83.462
1689894000,69.926
1689894900,68.584
1689895800,66.926
1689896700,74.855
1689897600,62.879
1689898500,68.072
1689899400,67.710
1689900300,74.233
1689901200,66.169
1689902100,66.240
1689903000,59.462
1689903900,80.918
1689904800,65.650
1689905700,58.696
1689906600,68.974
1689907500,83.269
1689908400,91.137
1689909300,108.337
1689910200,109.836
1689911100,107.818
1689912000,125.637
1689912900,135.007
1689913800,123.491
1689914700,123.980
1689915600,119.519
1689916500,124.686
1689917400,149.102
1689918300,164.625
1689919200,170.903
1689920100,174.678
1689921000,169.463
1689921900,176.314
1689922800,176.772
1689923700,169.514
1689924600,180.398
1689925500,177.257
1689926400,170.838
1689927300,178.257
1689928200,180.154
1689929100,178.063
1689930000,190.761
1689930900,181.447
1689931800,191.516
1689932700,194.813
1689933600,182.867
1689934500,187.492
1689935400,200.023
1689936300,201.641
1689937200,194.325
1689938100,193.472
1689939000,209.068
1689939900,199.923
1689940800,192.842
1689941700,203.201
1689942600,205.537
1689943500,203.671
1689944400,206.954
1689945300,191.767
1689946200,192.519
1689947100,203.439
1689948000,197.137
1689948900,201.139
1689949800,208.068
1689950700,209.242
1689951600,190.114
1689952500,206.226
1689953400,189.867
1689954300,196.928
1689955200,193.231
1689956100,190.918
1689957000,188.829
1689957900,197.413
1689958800,183.380
1689959700,187.806
1689960600,185.747
1689961500,179.026
1689962400,161.831
1689963300,159.597
1689964200,148.044
1689965100,153.046
1689966000,110.888
1689966900,110.079
1689967800,107.437
1689968700,105.501
1689969600,70.866
1689970500,63.661
1689971400,78.663
1689972300,62.956
1689973200,75.557
1689974100,81.879
1689975000,62.319
1689975900,68.739
1689976800,62.331
1689977700,82.528
1689978600,62.725
1689979500,73.328
1689980400,68.388
1689981300,71.510
1689982200,79.845
1689983100,62.074
1689984000,68.071
1689984900,71.871
1689985800,71.523
1689986700,77.458
1689987600,58.972
1689988500,72.423
1689989400,64.151
1689990300,85.510
1689991200,59.353
1689992100,65.433
1689993000,84.995
1689993900,67.586
1689994800,101.585
1689995700,117.519
1689996600,114.866
1689997500,112.634
1689998400,133.104
1689999300,150.343
1690000200,124.189
1690001100,144.698
1690002000,140.732
1690002900,134.298
1690003800,157.919
1690004700,165.000
1690005600,168.424
1690006500,177.986
1690007400,182.457
1690008300,188.290
1690009200,175.397
1690010100,185.014
1690011000,186.687
1690011900,178.710
1690012800,191.081
1690013700,186.761
1690014600,180.809
1690015500,188.005
1690016400,185.761
1690017300,187.037
1690018200,195.858
1690019100,195.890
1690020000,187.598
1690020900,198.527
1690021800,207.747
1690022700,199.937
1690023600,213.911
1690024500,202.999
1690025400,200.087
1690026300,200.530
1690027200,210.228
1690028100,212.335
1690029000,208.595
1690029900,199.496
1690030800,189.284
1690031700,202.877
1690032600,200.280
1690033500,212.495
1690034400,204.932
1690035300,203.626
1690036200,206.971
1690037100,211.352
1690038000,215.025
1690038900,195.601
1690039800,195.334
1690040700,209.085
1690041600,205.320
1690042500,204.694
1690043400,194.268
1690044300,197.236
1690045200,185.922
1690046100,185.222
1690047000,175.273
1690047900,173.305
1690048800,154.870
1690049700,145.363
1690050600,130.710
1690051500,130.043
1690052400,116.277
1690053300,105.272
1690054200,106.999
1690055100,97.367
1690056000,70.781
1690056900,70.384
1690057800,65.161
1690058700,59.766
1690059600,70.205
1690060500,67.694
1690061400,67.856
1690062300,80.118
1690063200,83.722
1690064100,75.016
1690065000,69.316
1690065900,75.334
1690066800,77.232
1690067700,85.582
1690068600,70.066
1690069500,70.697
1690070400,73.400
1690071300,74.664
1690072200,84.918
1690073100,73.251
1690074000,74.257
1690074900,69.631
1690075800,74.921
1690076700,83.650
1690077600,74.284
1690078500,78.384
1690079400,71.799
1690080300,76.689
1690081200,99.589
1690082100,106.231
1690083000,113.813
1690083900,109.700
1690084800,133.020
1690085700,135.126
1690086600,149.405
1690087500,119.001
1690088400,130.031
1690089300,142.247
1690090200,144.085
1690091100,162.292
1690092000,150.808
1690092900,146.234
1690093800,146.271
1690094700,154.088
1690095600,155.470
1690096500,147.359
1690097400,151.967
1690098300,148.417
1690099200,156.389
1690100100,157.549
1690101000,159.047
1690101900,156.685
1690102800,165.726
1690103700,169.048
1690104600,171.168
1690105500,163.813
1690106400,167.455
1690107300,166.385
1690108200,177.298
1690109100,171.909
1690110000,171.871
1690110900,179.194
1690111800,170.844
1690112700,171.890
1690113600,160.193
1690114500,136.441
1690115400,132.269
1690116300,141.025
1690117200,125.165
1690118100,119.145
1690119000,120.189
1690119900,108.670
1690120800,72.964
1690121700,59.427
1690122600,70.343
1690123500,65.160
1690124400,78.196
1690125300,67.078
1690126200,63.985
1690127100,59.120
1690128000,64.846
1690128900,81.347
1690129800,56.622
1690130700,66.507
1690131600,67.186
1690132500,66.114
1690133400,62.466
1690134300,71.617
1690135200,66.825
1690136100,60.072
1690137000,59.394
1690137900,81.442
1690138800,63.299
1690139700,67.541
1690140600,65.051
1690141500,62.646
1690142400,72.949
1690143300,55.836
1690144200,67.756
1690145100,69.078
1690146000,76.382
1690146900,68.684
1690147800,58.710
1690148700,67.190
1690149600,69.958
1690150500,66.514
1690151400,78.443
1690152300,69.753
1690153200,63.633
1690154100,63.708
1690155000,65.956
1690155900,70.409
1690156800,66.970
1690157700,66.669
1690158600,70.389
1690159500,61.446
1690160400,67.913
1690161300,69.272
1690162200,65.347
1690163100,72.356
1690164000,62.928
1690164900,69.052
1690165800,75.055
1690166700,63.681
1690167600,63.790
1690168500,62.338
1690169400,67.585
1690170300,66.082
1690171200,57.675
1690172100,64.081
1690173000,60.895
1690173900,63.895
1690174800,70.104
1690175700,63.970
1690176600,56.707
1690177500,59.491
1690178400,61.863
1690179300,70.378
1690180200,62.380
1690181100,63.619
1690182000,68.053
1690182900,59.912
1690183800,65.020
1690184700,68.115
1690185600,68.614
1690186500,58.541
1690187400,69.440
1690188300,67.547
1690189200,65.135
1690190100,67.054
1690191000,67.773
1690191900,77.101
1690192800,65.368
1690193700,63.939
1690194600,63.426
1690195500,65.808
1690196400,77.496
1690197300,66.719
1690198200,61.945
1690199100,70.548
1690200000,66.604
1690200900,73.674
1690201800,79.701
1690202700,68.475
1690203600,69.174
1690204500,65.562
1690205400,66.709
1690206300,74.237
1690207200,79.543
1690208100,76.302
1690209000,75.708
1690209900,78.650
1690210800,75.271
1690211700,64.935
1690212600,78.538
1690213500,67.075
1690214400,72.284
1690215300,76.370
1690216200,75.690
1690217100,80.871
1690218000,66.042
1690218900,66.552
1690219800,68.901
1690220700,65.017
1690221600,62.659
1690222500,71.849
1690223400,77.429
1690224300,57.827
1690225200,69.236
1690226100,59.289
1690227000,71.370
1690227900,80.201
1690228800,72.567
1690229700,66.542
1690230600,62.846
1690231500,70.763
1690232400,67.007
1690233300,71.259
1690234200,66.571
1690235100,61.326
1690236000,64.328
1690236900,68.679
1690237800,62.784
1690238700,71.099
1690239600,63.166
1690240500,71.475
1690241400,59.677
1690242300,59.226
1690243200,69.309
1690244100,68.860
1690245000,77.843
1690245900,64.220
1690246800,72.575
1690247700,64.541
1690248600,68.981
1690249500,60.846
1690250400,61.814
1690251300,64.117
1690252200,65.670
1690253100,71.095
1690254000,156.630
1690254900,173.569
1690255800,150.712
1690256700,160.412
1690257600,169.884
1690258500,155.076
1690259400,156.772
1690260300,155.233
1690261200,145.857
1690262100,157.623
1690263000,163.074
1690263900,173.212
1690264800,176.661
1690265700,180.197
1690266600,186.239
1690267500,205.700
1690268400,204.488
1690269300,193.627
1690270200,185.362
1690271100,202.164
1690272000,197.738
1690272900,190.729
1690273800,187.544
1690274700,199.685
1690275600,208.649
1690276500,197.154
1690277400,206.718
1690278300,195.995
1690279200,207.909
1690280100,200.036
1690281000,203.973
1690281900,215.398
1690282800,214.450
1690283700,228.240
1690284600,218.150
1690285500,222.568
1690286400,216.692
1690287300,215.488
1690288200,225.451
1690289100,229.454
1690290000,223.209
1690290900,216.041
1690291800,233.080
1690292700,235.195
1690293600,233.669
1690294500,226.796
1690295400,229.889
1690296300,237.555
1690297200,232.661
1690298100,230.178
1690299000,217.858
1690299900,224.369
1690300800,218.356
1690301700,210.767
1690302600,207.093
1690303500,209.359
1690304400,200.629
1690305300,206.265
1690306200,191.215
1690307100,186.935
1690308000,174.181
1690308900,168.619
1690309800,157.042
1690310700,163.428
1690311600,119.516
1690312500,102.999
1690313400,101.124
1690314300,99.295
1690315200,71.781
1690316100,64.120
1690317000,64.312
1690317900,64.176
1690318800,76.860
1690319700,67.078
1690320600,63.197
1690321500,63.633
1690322400,69.966
1690323300,77.152
1690324200,68.452
1690325100,68.712
1690326000,63.362
1690326900,68.757
1690327800,59.881
1690328700,68.137
1690329600,65.136
1690330500,79.635
1690331400,62.655
1690332300,64.333
1690333200,59.143
1690334100,73.827
1690335000,61.790
1690335900,64.840
1690336800,65.991
1690337700,71.756
1690338600,64.685
1690339500,68.823
1690340400,95.209
1690341300,112.761
1690342200,109.559
1690343100,105.844
1690344000,127.141
1690344900,144.922
1690345800,145.873
1690346700,138.132
1690347600,128.069
1690348500,109.865
1690349400,154.079
1690350300,165.193
1690351200,154.118
1690352100,156.405
1690353000,168.369
1690353900,184.147
1690354800,196.421
1690355700,176.170
1690356600,177.696
1690357500,190.655
1690358400,191.097
1690359300,186.100
1690360200,185.323
1690361100,186.984
1690362000,186.921
1690362900,187.577
1690363800,194.646
1690364700,190.914
1690365600,191.432
1690366500,201.520
1690367400,205.544
1690368300,209.686
1690369200,199.883
1690370100,200.530
1690371000,220.309
1690371900,221.458
1690372800,208.038
1690373700,212.360
1690374600,205.843
1690375500,200.819
1690376400,198.670
1690377300,201.016
1690378200,214.503
1690379100,202.816
1690380000,209.983
1690380900,193.189
1690381800,206.014
1690382700,206.915
1690383600,202.657
1690384500,200.537
1690385400,202.029
1690386300,206.776
1690387200,194.504
1690388100,192.966
1690389000,186.796
1690389900,181.606
1690390800,191.397
1690391700,174.014
1690392600,167.683
1690393500,179.671
1690394400,148.642
1690395300,145.424
1690396200,122.694
1690397100,134.044
1690398000,105.676
1690398900,102.850
1690399800,92.864
1690400700,92.483
1690401600,67.442
1690402500,65.193
1690403400,63.475
1690404300,71.066
1690405200,55.937
1690406100,60.990
1690407000,62.426
1690407900,75.720
1690408800,66.582
1690409700,61.606
1690410600,54.608
1690411500,73.365
1690412400,65.556
1690413300,67.884
1690414200,63.849
1690415100,56.074
1690416000,59.387
1690416900,62.388
1690417800,71.152
1690418700,57.731
1690419600,60.220
1690420500,79.918
1690421400,60.489
1690422300,62.203
1690423200,70.074
1690424100,59.842
1690425000,66.623
1690425900,64.631
1690426800,97.502
1690427700,105.074
1690428600,103.106
1690429500,95.152
1690430400,127.060
1690431300,138.151
1690432200,119.121
1690433100,118.318
1690434000,116.109
1690434900,123.325
1690435800,136.701
1690436700,143.720
1690437600,135.977
1690438500,157.875
1690439400,163.121
1690440300,176.180
1690441200,156.611
1690442100,170.184
1690443000,175.165
1690443900,165.035
1690444800,173.220
1690445700,178.762
1690446600,175.392
1690447500,172.243
1690448400,181.345
1690449300,176.745
1690450200,171.371
1690451100,179.465
1690452000,174.986
1690452900,181.075
1690453800,188.783
1690454700,182.380
1690455600,186.863
1690456500,192.083
1690457400,193.380
1690458300,180.846
1690459200,191.636
1690460100,185.936
1690461000,179.281
1690461900,183.409
1690462800,172.418
1690463700,172.760
1690464600,174.975
1690465500,175.871
1690466400,174.649
1690467300,178.390
1690468200,184.677
1690469100,180.879
1690470000,181.225
1690470900,173.973
1690471800,180.652
1690472700,170.523
1690473600,171.650
1690474500,175.549
1690475400,176.184
1690476300,172.228
1690477200,160.133
1690478100,155.453
1690479000,160.516
1690479900,162.291
1690480800,152.014
1690481700,129.574
1690482600,121.179
1690483500,125.345
1690484400,108.324
1690485300,103.917
1690486200,88.000
1690487100,99.578
1690488000,66.662
1690488900,69.891
1690489800,69.869
1690490700,79.440
1690491600,61.889
1690492500,59.843
1690493400,78.365
1690494300,58.211
1690495200,67.545
1690496100,75.282
1690497000,59.534
1690497900,74.403
1690498800,66.164
1690499700,63.847
1690500600,62.397
1690501500,76.410
1690502400,61.076
1690503300,69.876
1690504200,70.672
1690505100,74.600
1690506000,67.266
1690506900,67.612
1690507800,71.246
1690508700,63.695
1690509600,68.611
1690510500,60.530
1690511400,67.320
1690512300,74.329
1690513200,104.716
1690514100,105.533
1690515000,107.508
1690515900,105.502
1690516800,121.220
1690517700,129.144
1690518600,128.719
1690519500,123.226
1690520400,133.418
1690521300,125.046
1690522200,149.292
1690523100,160.205
1690524000,151.343
1690524900,169.028
1690525800,170.833
1690526700,170.652
1690527600,177.123
1690528500,168.021
1690529400,160.743
1690530300,180.037
1690531200,157.463
1690532100,170.420
1690533000,165.280
1690533900,177.736
1690534800,171.396
