Giorno;00:00-00:15;00:15-00:30;00:30-00:45;00:45-01:00;01:00-01:15;01:15-01:30;01:30-01:45;01:45-02:00;02:00-02:15;02:15-02:30;02:30-02:45;02:45-03:00;03:00-03:15;03:15-03:30;03:30-03:45;03:45-04:00;04:00-04:15;04:15-04:30;04:30-04:45;04:45-05:00;05:00-05:15;05:15-05:30;05:30-05:45;05:45-06:00;06:00-06:15;06:15-06:30;06:30-06:45;06:45-07:00;07:00-07:15;07:15-07:30;07:30-07:45;07:45-08:00;08:00-08:15;08:15-08:30;08:30-08:45;08:45-09:00;09:00-09:15;09:15-09:30;09:30-09:45;09:45-10:00;10:00-10:15;10:15-10:30;10:30-10:45;10:45-11:00;11:00-11:15;11:15-11:30;11:30-11:45;11:45-12:00;12:00-12:15;12:15-12:30;12:30-12:45;12:45-13:00;13:00-13:15;13:15-13:30;13:30-13:45;13:45-14:00;14:00-14:15;14:15-14:30;14:30-14:45;14:45-15:00;15:00-15:15;15:15-15:30;15:30-15:45;15:45-16:00;16:00-16:15;16:15-16:30;16:30-16:45;16:45-17:00;17:00-17:15;17:15-17:30;17:30-17:45;17:45-18:00;18:00-18:15;18:15-18:30;18:30-18:45;18:45-19:00;19:00-19:15;19:15-19:30;19:30-19:45;19:45-20:00;20:00-20:15;20:15-20:30;20:30-20:45;20:45-21:00;21:00-21:15;21:15-21:30;21:30-21:45;21:45-22:00;22:00-22:15;22:15-22:30;22:30-22:45;22:45-23:00;23:00-23:15;23:15-23:30;23:30-23:45;23:45-00:00;ex1;ex2;ex3;ex4
03/02/2021;6,6;6,9;6,6;6,9;6,6;6,3;6,9;6,6;6,6;6,9;7,2;6,6;6,9;6,3;6;6;5,7;6;6,3;5,4;5,7;5,7;6;6;7,2;7,2;8,1;9;7,8;10,2;13,5;14,4;16,5;15,6;16,5;15,9;14,4;15,6;16,2;14,4;15,6;14,7;16,5;16,8;15,6;18;16,5;16,2;17,7;17,1;16,5;17,1;15,9;16,5;16,8;15;12,9;15;12,6;12,6;12,9;14,1;13,5;13,2;13,5;15,3;13,5;14,1;14,4;15;14,1;16,8;15,3;12,9;12;13,2;13,8;12;11,7;10,8;11,4;11,1;8,4;8,4;8,4;7,2;6,9;6,9;7,2;6,6;6,6;6;6,6;6;6;5,7;;;;
04/02/2021;7,2;6,3;6,6;6,3;6,9;6,3;6,3;6,6;6,6;6,6;6,3;6,6;6,6;6,6;5,4;5,7;6;5,4;6;5,4;6,3;5,7;5,7;6,3;8,1;8,7;8,4;8,7;9;12,9;13,5;15;15,6;16,2;15;13,5;16,2;15;13,8;15;15;15,3;14,4;16,2;16,8;14,1;14,7;15,9;18,6;16,2;15,3;14,7;18;15;12,9;13,5;15,9;12,9;12,3;12,3;11,7;12,3;12;12;12,6;12,6;12,3;13,5;13,8;15;13,8;14,1;13,8;11,7;11,7;12,6;12,3;11,4;12;11,4;11,1;9,9;7,8;9;7,8;7,5;7,5;7,5;7,5;6,9;6,9;6,6;5,7;6,3;6,3;6,3;;;;
05/02/2021;7,2;6,6;6,9;6,6;6,6;6,9;6,9;6,6;6,9;7,2;6,6;7,2;6,6;7,2;6;6,6;6;6,6;5,7;5,7;5,7;6,3;6,3;6,6;8,1;8,4;8,4;10,2;10,2;12,6;12,9;13,5;14,4;15,6;16,8;16,5;15,6;15;15,3;14,7;15,9;12,9;13,5;16,8;16,8;16,2;14,1;12,9;17,1;15,9;13,5;14,7;16,2;15,6;14,4;17,1;15,3;15;13,8;14,7;12,9;11,7;10,8;12,3;13,2;12;12,6;12,6;13,2;14,4;13,5;12,9;13,5;11,4;11,1;12,3;12;11,7;11,7;11,7;10,8;10,2;9;9,6;8,4;8,4;7,8;7,5;7,8;7,2;6,3;7,2;6;6;6;6,6;;;;
06/02/2021;6,6;6,6;6,6;7,2;7,2;7,2;7,8;6,6;6,6;6,3;7,2;6,6;6,3;6;6;5,7;5,7;5,4;6;5,7;5,7;6,3;6;6;7,5;7,8;8,1;9,9;10,5;13,2;14,1;14,1;15,3;16,2;16,2;14,4;15;15;15,3;15,9;14,7;15,9;14,7;16,5;16,5;17,7;13,8;14,4;16,8;15,3;13,8;14,1;15,6;15,6;15,3;14,7;14,4;11,7;11,1;12,3;12;11,1;11,1;11,4;11,4;12;11,4;12,3;12,6;12,6;12,3;13,2;12,9;13,2;12;12,6;12;11,7;11,4;10,8;10,5;10,2;11,1;9,3;8,4;7,2;8,1;7,2;6,9;6,6;7,2;6,6;6,3;6,3;6,3;6;;;;
07/02/2021;6,9;6,9;7,2;6,9;6,6;6,6;7,2;6,9;6,3;6,9;7,5;6,9;6,9;6,6;6;6;6,3;6;6;5,7;5,7;6,3;6;6,6;7,5;8,1;7,8;8,7;10,2;12,3;13,2;14,7;17,4;16,5;14,4;16,8;17,1;14,1;15,9;15;13,5;14,1;13,5;15;14,7;14,7;15,3;15;14,7;15;11,7;14,4;13,5;15,6;14,4;14,4;14,1;13,2;12,3;11,4;11,1;11,7;11,4;11,4;12,6;12,3;12,9;13,5;12,9;14,4;12,6;12,9;12,3;12;13,2;12,9;12,6;12;11,1;12;12;9,6;9,6;9,9;9,9;8,4;8,1;8,1;8,1;6,9;6,9;7,2;6,6;6,9;6,9;7,5;;;;
08/02/2021;7,8;8,1;7,8;7,5;6,9;7,2;7,5;7,5;6,9;7,2;6,9;7,5;6,9;6,9;6,6;6,6;6;6;6,3;6,3;6;6,9;6;6,6;7,5;7,2;9;9,3;8,7;13,2;15,3;16,5;17,4;15,6;13,8;15,6;15,9;14,4;15,9;15,3;13,8;13,2;14,7;16,5;14,7;15,6;14,4;16,5;15,9;13,2;12,9;15,3;14,4;13,8;13,5;14,7;14,4;12,3;11,1;10,8;11,1;11,1;11,1;11,1;11,4;11,1;12;11,7;12,6;15;13,2;13,8;14,4;11,4;12;12,6;12,3;12,3;12,6;11,4;11,4;11,1;10,5;8,4;8,4;8,4;8,1;7,8;7,5;7,8;7,2;7,2;7,2;7,2;6,3;6,3;;;;
09/02/2021;6,9;7,2;6,9;6,9;6,9;7,2;6,9;6,9;6,9;7,2;6,9;6,9;6,9;6,9;6,3;6,3;6,3;5,7;6;6;6;5,7;6,3;6;8,1;7,2;7,8;8,1;11,1;13,8;14,4;15;15,9;16,2;16,8;15,9;14,4;14,1;16,5;14,4;16,2;15;15,9;15,9;17,4;17,1;14,1;14,4;15;15,6;15,6;15,6;16,8;15;15;14,7;16,2;13,5;12,3;14,1;13,5;13,8;13,8;14,1;12,9;11,7;12,9;12,3;14,4;14,4;13,8;14,4;15;13,2;13,2;13,2;11,7;11,7;11,4;11,7;10,5;9,6;11,1;9,9;7,8;6,9;7,2;6,9;6,6;6,6;6,6;6,6;6;6;6,3;6;;;;
10/02/2021;6,3;6,9;6,6;6,3;6,6;7,2;6,6;6,9;6,3;6,9;6,6;6,9;6,6;6,6;6;5,7;6;6;5,7;5,7;5,7;6;5,7;5,7;7,2;8,1;7,5;7,8;9;12,6;13,8;15,3;16,8;17,4;16,8;14,7;15,6;15,3;17,1;16,8;14,7;14,7;15,9;18,9;18,3;17,7;15,6;18;16,8;17,4;16,2;15,9;14,1;15;16,2;15;16,2;12,6;10,2;11,7;11,1;11,4;12;11,4;11,4;12,6;12,9;12,3;13,5;13,5;13,8;13,8;12,3;11,7;12,9;12,6;11,4;11,1;12;11,1;10,8;10,5;9,9;9;8,7;7,8;7,8;7,8;7,8;7,2;7,2;7,2;6,6;6,6;7,2;6,6;;;;
11/02/2021;7,8;7,2;7,8;7,2;7,2;7,2;8,1;7,5;7,2;7,2;7,8;7,5;7,5;7,2;6,9;6,6;6,6;6,3;6,6;6,3;6,9;6,6;7,2;7,5;7,8;7,5;8,7;9,9;8,7;10,5;15;14,1;16,5;15,6;17,4;13,8;15;15,9;15,3;13,8;13,8;15;15,9;14,4;15,9;15,3;15,9;17,1;14,7;13,8;13,8;15;15,3;13,2;14,1;14,4;13,2;10,8;10,5;10,8;11,1;11,7;10,5;10,8;11,1;11,7;11,4;12;12;13,8;13,2;14,4;12,9;11,7;12,6;12,3;12;11,7;11,1;10,8;9,9;9,6;8,7;8,4;7,8;7,2;7,5;6,9;6,6;7,2;6;6;6,3;6,3;6,9;6,3;;;;
12/02/2021;7,5;7,5;6,6;6,9;6,6;6;6,3;6,3;6;6;6,9;6,3;6;6;5,7;5,4;5,4;5,1;5,7;5,1;5,7;6;6,3;6,6;6,9;6,9;7,8;9;9,6;12,6;13,5;15,6;15,6;16,2;15,3;15;15,3;13,5;15,6;13,5;13,2;12,3;13,5;15,9;15,9;13,5;15,6;16,2;15,6;12;12,3;12,3;15,6;17,4;15,3;15,6;13,2;16,2;15,9;16,8;12,6;12,6;13,2;13,5;13,5;13,5;14,1;13,2;14,1;13,8;13,5;15,6;13,5;11,7;12,6;12,3;11,1;11,4;11,4;10,5;11,4;9;8,7;7,8;8,1;7,2;7,2;7,8;7,5;6,6;6,3;6,3;5,7;6,3;6;6;;;;
13/02/2021;6,9;7,8;6,6;6,9;6,3;7,2;6,6;6,9;6,9;6,9;6,6;6,9;6,6;6,6;6,9;6,3;6,6;6,6;6,3;7,2;6,3;6,9;6;6,6;7,5;7,5;7,5;9,9;9,9;10,8;12;14,1;15;15;15,6;16,8;13,8;16,2;14,7;13,2;15,3;14,7;14,4;15,3;16,2;16,5;15;13,5;12,6;13,8;13,2;11,4;12,3;14,7;16,2;14,1;11,4;12,9;13,5;13,5;11,7;10,5;10,2;11,4;11,7;11,7;11,4;11,4;13,5;11,7;12;13,5;13,2;11,4;12;12;11,4;11,7;11,4;10,8;10,5;10,5;10,2;8,7;8,7;8,1;7,8;7,5;7,5;7,5;7,2;7,2;6,9;6,9;6,6;6,9;;;;
14/02/2021;7,5;7,5;7,5;6,9;7,2;7,5;7,8;7,2;7,5;6,6;7,2;6,9;6,3;6,3;7,5;7,2;6,9;6,6;6,6;6,6;6,6;7,5;7,8;7,2;7,2;7,2;8,1;8,4;9,6;10,8;14,7;14,1;14,7;14,1;13,8;12,9;14,7;15,3;14,4;12,6;12,3;13,2;14,4;13,8;14,4;13,5;13,2;15,3;15,9;14,7;12;11,1;15,6;14,4;13,5;14,4;15,6;13,8;12;12,6;11,4;10,2;10,8;10,5;11,1;10,5;11,7;12;13,5;11,4;11,1;12;11,7;12;12,3;12,3;12,3;11,4;11,4;11,4;10,8;8,7;8,4;8,1;7,8;7,2;7,2;7,8;7,8;7,5;6,9;7,2;6,6;6,9;6,9;6,9;;;;
15/02/2021;7,5;8,1;7,5;6,6;6,9;7,2;6,6;6,9;7,2;6,9;6,9;6,9;6,6;7,2;6,9;6,6;6,9;6,9;6,6;6,3;6,9;6,9;6,9;6,9;7,2;7,5;8,4;9;9,9;12,3;13,8;14,4;15,9;14,7;15,6;15,6;14,4;15,9;15,9;13,8;15,9;13,8;13,8;14,7;16,2;15;15,6;14,4;15,6;15;14,4;12,6;15,3;15,9;15,9;15,9;15,6;13,2;12;12,3;11,7;11,7;13,8;13,5;12,6;13,2;14,4;13,5;12,9;13,2;13,8;14,4;13,8;10,8;12,6;12,6;12;12,3;11,4;11,4;11,1;9,9;8,4;8,4;8,1;7,5;6,9;7,2;6,9;6,9;6,6;6,6;6,6;6;6;6;;;;
16/02/2021;7,2;6,9;6,3;6,6;6,9;6,6;6,6;6,6;6,9;6,6;6,6;6,9;6,9;6,6;5,7;5,7;6;5,7;5,4;5,7;6;5,7;6,3;6,6;7,2;8,4;7,2;8,4;8,7;12,6;12,9;12,9;14,1;15,3;17,1;16,5;14,7;15,6;15,3;15,3;14,4;15;14,4;15;17,4;16,2;16,5;14,7;16,2;16,8;16,5;15,3;15,3;16,2;16,8;15,3;15,9;14,4;14,7;14,1;14,4;15,6;13,2;12,9;12,6;12,9;12,9;12,9;13,2;14,7;13,8;15,3;14,7;12,9;14,4;13,5;12,6;13,5;11,7;11,1;9,3;9;9;8,4;7,5;7,5;7,2;7,2;7,2;7,8;6,6;6,6;6,3;6,6;6,6;6,3;;;;
17/02/2021;7,2;7,2;7,2;7,2;6,9;7,5;6,6;6,9;6,9;7,2;7,2;6,6;6,9;6,9;6,3;6;6;6,3;6;6;6,3;6,6;6,3;6,3;7,8;8,7;8,4;9,6;9;13,2;14,4;16,8;16,5;16,5;16,8;18,3;20,1;17,4;19,2;17,1;16,8;16,8;18,9;18;17,4;17,1;15,6;17,7;16,8;15,6;14,4;16,8;16,2;15;14,4;12,9;12,6;11,1;11,4;11,1;11,4;11,4;11,7;11,7;11,7;12;12;12,6;13,2;12,9;14,1;15;15,3;12,6;13,2;12;12,3;12;11,4;11,1;9,9;9,6;9,6;8,7;8,1;7,8;7,8;7,5;7,5;7,5;6,3;6,6;5,7;6;6;6,6;;;;
18/02/2021;7,2;6,9;7,2;7,2;7,5;6,9;7,2;7,5;6,3;6,3;6,6;6,9;6,3;6,6;5,7;6;5,7;5,4;5,7;5,7;5,7;5,7;6;6,6;7,8;7,5;8,1;8,7;9;14,1;14,4;14,7;16,2;15,9;17,1;17,1;15,9;14,4;14,1;15,3;13,8;13,5;15,3;15,9;15,3;15,3;15,9;15,3;18,9;17,4;15,6;16,2;16,2;16,2;15,3;15,9;12,3;11,1;13,8;12;11,4;12,6;12,6;13,5;12,3;12,9;12,9;12,6;13,2;15;14,4;15,3;12,9;12,6;14,1;14,1;13,5;12,9;13,2;13,2;11,4;11,7;9,3;8,7;8,4;7,8;7,5;7,5;6,9;7,2;6,3;6,3;6,3;6,6;6,3;6,3;;;;
19/02/2021;7,5;7,2;6,6;6,6;7,2;6,6;6,9;6,6;7,5;6,6;6,6;7,2;6,6;6,6;6,3;6,9;6;6;6;6,3;5,7;6;6,3;7,2;8,1;8,4;9,9;10,2;9,6;12,3;15;16,2;17,1;17,4;17,4;18,3;17,4;15,6;15,3;14,7;15;14,7;15;15,3;15,9;16,5;18,6;17,1;16,2;14,4;17,1;17,7;17,1;15;15,9;14,7;15;13,8;12,3;12,6;11,7;12,6;12;12;13,2;12,6;12,9;12,3;12,6;14,7;13,5;15;14,4;12,6;10,8;12,3;13,2;12;11,4;11,7;12;9,6;9;9;9;7,8;7,2;7,2;7,5;7,2;6,9;6,6;6,9;6,6;6,6;6,6;;;;
20/02/2021;7,8;7,2;7,2;7,2;7,2;6,9;6,9;7,5;6,9;6,9;6,6;7,8;7,2;7,2;6,3;6,9;5,7;6;6;6;6,3;6,6;6;6,6;7,5;7,8;8,1;10,5;10,5;14,7;12,9;14,4;13,2;15;15,6;15,3;12,9;15,6;13,5;13,5;13,2;12,9;13,2;15,9;15;15,9;13,5;15;14,1;15,3;14,1;11,4;15;14,7;13,2;14,4;14,1;12,9;11,1;11,4;11,4;11,7;11,1;11,1;10,5;11,4;11,4;11,7;12;14,4;13,8;14,1;12,9;11,7;11,7;11,7;12;11,7;11,1;11,7;10,8;8,1;8,4;8,1;8,1;7,2;7,2;7,5;7,2;6,9;6,6;7,2;6,3;6,3;6,3;6,6;;;;
21/02/2021;7,2;6,6;6,9;7,5;6,9;6,9;6,9;7,2;6,3;6,9;7,5;6,6;6,6;6,9;6,3;6;5,7;6,6;6,3;6;6,6;6,6;6;6,6;7,5;8,1;8,1;9,6;9;14,4;13,5;13,8;12,6;16,2;16,2;13,2;14,1;13,8;16,8;15,9;15;12,3;13,8;14,7;14,7;13,8;15,6;15,3;16,8;14,1;13,5;15,3;15,9;16,2;13,8;16,2;15,6;14,1;11,7;11,1;11,1;11,4;10,8;10,5;10,8;11,1;12,3;11,7;10,8;11,7;12,3;13,2;11,4;11,4;14,1;13,2;12;12,3;12,6;11,4;10,2;8,7;8,7;8,1;7,8;7,5;7,8;6,9;6,9;7,2;7,2;6,6;6;6,6;6,6;6;;;;
22/02/2021;6,9;6,9;6,9;6,9;6,6;7,5;6,9;6,9;6,9;7,5;6,9;6,9;6,3;6,9;6,3;6;5,7;6,3;6;5,7;6;6,6;6,6;6,3;8,1;8,4;8,1;9,6;8,7;9,9;14,7;16,2;16,5;15,9;15,9;15,6;13,2;15,6;13,5;12,6;13,5;15;16,8;15;15,3;15,9;15;15,9;16,8;14,4;13,8;15,6;15,6;14,1;13,2;12;12,3;12,3;10,5;11,4;11,1;11,4;11,4;11,7;11,7;12;12,6;13,2;12,6;14,1;12,9;14,4;14,1;11,7;11,4;13,8;12,6;11,4;11,4;12;11,1;10,2;10,5;8,4;7,8;7,2;7,8;7,8;7,5;7,5;6,9;6,6;6,3;6,6;6,3;6,6;;;;
23/02/2021;7,2;7,2;6,9;6,9;7,2;7,8;6,9;7,2;7,2;7,2;6,9;7,2;7,2;6,6;6,3;6;6,6;6;6;6,3;6,6;6,6;6,6;6,6;8,1;8,7;7,8;9;8,4;12;12,9;15,6;16,2;15,6;13,5;15,3;13,8;13,5;15,3;15;12,6;12,6;13,8;16,2;14,7;15,3;12,6;15;15;16,2;16,2;13,8;15,6;16,8;15,6;11,4;12,6;12,3;12,3;13,2;11,4;10,8;11,1;11,1;11,7;11,1;12;11,4;12;13,2;13,5;14,7;15,6;12,6;11,4;12,6;13,8;12,6;12,3;12,3;12;10,8;9,3;9,9;7,8;7,5;6,9;7,8;6,9;6,3;6,3;6,6;5,7;6;6;6,3;;;;
24/02/2021;6,6;6,6;6,9;6,6;6;6,6;6,6;6,3;6,3;6,6;6,9;6,6;6,3;6,6;6;5,4;5,4;6;5,4;5,4;6;6,3;5,7;6;6,9;7,8;8,1;8,4;9,6;13,2;12,3;14,7;15,6;15,3;13,8;12,3;15;15;13,8;13,8;14,4;12,6;12;15,6;15,3;15,3;14,4;15,6;15,3;16,8;14,4;15,6;15,3;15,3;14,4;13,2;13,5;14,4;12,6;10,8;11,1;11,7;10,8;10,2;11,4;11,1;11,7;11,4;12;12,9;13,2;13,5;13,2;11,4;12,6;12,9;12,3;12;12,6;11,4;10,8;11,1;9,9;9;8,4;7,5;7,5;6,6;6,6;7,2;6;6,3;5,7;6;5,7;6;;;;
25/02/2021;6,3;6,6;6,3;6,3;7,2;6,6;6,6;6;6,9;6,3;6,3;6,3;6,6;6;5,4;5,7;6;5,7;5,7;6,3;5,4;6;5,7;6,3;8,1;8,1;8,4;9,3;8,7;12,6;12,9;16,2;15,6;15;15;12,9;12,9;15,3;14,4;13,2;13,2;13,8;16,5;15;16,2;16,5;14,1;17,4;16,2;15;15,3;17,1;15,6;15,3;13,5;12,6;13,5;11,7;11,7;11,7;10,5;11,7;11,1;11,4;11,4;11,7;11,4;11,1;12;12;12,3;13,8;13,2;11,1;12,6;13,8;12,6;12,6;12,3;11,7;11,7;10,2;8,7;9;8,7;7,8;6,9;7,2;7,2;7,8;6,9;6,6;6,6;6;6,3;6,6;;;;
26/02/2021;7,2;6,6;6,3;6,9;7,2;7,2;6,9;7,2;6,9;7,2;7,2;7,2;6,6;6,6;6,6;6;6,3;6;6,3;6;6;6;6,6;7,2;7,5;8,1;8,7;8,1;9,6;12,6;12,9;13,5;15,3;15,3;15;12,9;14,1;12,3;12,6;11,7;13,5;12,6;12,9;15,6;14,4;14,4;14,7;15,6;14,1;14,4;14,1;16,5;15,3;12,3;15,3;14,1;13,2;14,4;10,8;10,8;11,4;10,8;11,1;11,7;11,4;11,7;12,6;12;12;12;13,2;14,1;14,1;13,5;11,4;12,9;12,6;12,3;12,3;11,4;10,2;9,3;8,7;8,7;8,4;6,9;6,9;7,2;6,9;6,6;6,9;6,3;6,3;5,7;6,6;6;;;;
27/02/2021;6,6;6,6;6,6;6,6;6,3;6,6;6,6;6,6;6,6;7,2;6,9;6,6;6,9;6,3;5,4;5,7;6;5,7;5,7;5,4;6,6;5,4;6;6;8,4;7,8;8,4;9;11,1;12,6;12,3;13,2;14,4;13,8;16,2;14,1;12,9;12;13,8;12,3;14,4;12,6;12;12,9;14,7;15;14,4;14,7;12,9;14,4;14,4;12;12,3;12,6;16,2;15,9;14,1;14,1;12;10,5;9,9;10,2;10,8;10,2;10,5;10,5;11,1;10,5;10,8;12,6;11,4;13,5;14,1;12,9;11,7;12,9;12,6;12;11,7;12,3;12,9;9,3;8,7;9,6;8,7;7,5;7,5;7,8;6,6;6,6;6,9;6,9;6;6;6,6;6;;;;
28/02/2021;6,6;6,6;6,6;6,6;6,6;6,6;6,9;6,9;6,3;7,2;6,6;6,3;6,3;6,9;5,7;5,7;6;6;5,7;5,7;6;5,7;5,7;6,3;8,4;7,5;7,2;9;9,9;11,1;13,8;13,5;13,2;13,2;12,9;14,1;15,3;13,8;14,1;12,9;12,3;12;12,9;13,8;13,8;15;14,7;13,2;14,7;14,7;12,3;10,8;11,1;15;13,5;13,8;15;12;13,5;11,4;9,9;9,6;9,3;10,5;10,5;11,1;10,8;10,5;10,8;11,4;10,8;12,9;10,5;10,8;12,3;12;11,4;11,4;12,3;12;12,6;11,1;9;7,8;7,5;7,5;7,2;7,2;6,9;7,5;6,6;6,6;6,3;6;5,7;6;;;;
01/03/2021;7,2;6,6;6,6;6,6;6,9;6,9;6,6;6,9;6,6;6,6;6,9;6,9;6,9;6,3;6,3;6;5,7;5,7;6;6;5,7;6,3;6,6;6,9;7,8;8,1;9,3;9;9;14,1;14,4;14,4;13,2;13,5;15,3;15;15;14,4;12,6;14,7;13,2;14,1;14,4;15;14,7;14,7;12,6;15,6;14,7;15,3;14,4;14,1;15;15,3;12,6;12,3;11,1;11,1;15,3;13,8;11,7;10,5;10,5;11,1;10,8;10,8;10,8;11,7;11,1;12,3;12,3;13,8;12;11,7;11,1;12,9;12;12,6;11,1;11,4;10,8;9,3;8,1;8,7;8,1;7,2;6,9;6,9;7,2;6,3;6,3;6;6;5,7;5,7;5,7;;;;
02/03/2021;6,6;6,3;6;6,6;6,3;6,6;6,6;6,6;6,3;6;6,3;6,9;6;6;5,4;6;5,4;5,4;5,7;6,3;6;6,6;6,6;7,2;8,4;7,8;9;9;10,2;13,8;14,7;14,1;15,6;15,9;15,6;13,5;14,4;13,5;12,6;14,7;12;14,4;13,5;15,9;16,8;16,2;14,7;14,4;16,2;15;15;15,9;15,3;14,1;15,3;14,1;13,5;14,4;13,5;11,7;10,5;10,5;10,5;10,8;10,5;10,8;12;12;12,3;12,9;13,2;13,2;12,9;11,4;13,2;12,6;12,9;13,8;11,7;11,7;10,8;10,2;8,1;9;8,4;8,1;6,9;6,6;6,6;6,9;6,3;6,3;6;6,3;5,7;6;;;;
03/03/2021;6,9;6,3;6,6;6,3;6,9;6,6;6,3;6,6;6,6;6,3;6,3;6,3;6,3;6;5,4;5,7;6;5,4;5,7;5,4;5,7;6,3;6,9;6,3;7,8;7,8;8,7;8,7;10,2;13,5;12,9;16,8;17,4;16,2;15,3;14,7;14,4;13,5;15;14,7;13,8;15,6;14,7;15,9;15,3;14,1;14,1;16,2;17,1;12,9;13,5;13,2;13,8;16,8;15;14,1;15,6;12;14,1;13,2;13,2;14,1;13,5;12;11,4;11,4;11,7;11,7;11,4;14,1;12;13,8;12,9;11,4;12,6;12,6;12,6;12;11,1;11,4;11,1;9,6;9,3;8,7;8,4;7,8;8,1;7,8;7,5;7,2;6,6;7,2;6,3;6,3;6,3;6,9;;;;
04/03/2021;6,6;7,2;6,9;7,5;6,9;7,5;7,5;7,8;6,9;6,9;7,5;7,2;6,9;7,5;7,2;6,6;6,9;6,3;6,3;6;6;7,2;6,3;6,9;6,9;8,4;8,4;9;9;13,8;13,8;13,5;12,6;13,8;12,9;13,8;13,5;14,4;13,5;12,9;12,3;13,5;13,5;14,1;14,4;15,6;14,7;15,6;15,3;15;15,3;16,2;13,8;12,6;12,6;13,8;15,3;14,1;11,4;11,7;11,1;10,8;10,8;11,4;10,8;11,7;11,1;11,1;11,7;12,6;12,6;13,8;14,4;11,4;12;13,2;13,2;11,7;12;11,4;11,7;10,5;8,7;9;8,1;6,9;7,2;6,9;6,9;6,3;6;6,3;6,3;6;6;6,3;;;;
05/03/2021;6,6;6,6;6,3;6,3;7,2;6,6;6,6;6,3;6,9;6,3;6,6;6,3;6,6;6,6;5,7;5,7;6,3;5,4;5,7;5,4;6;5,7;5,4;5,7;7,2;7,5;8,1;8,4;9;14,4;12;13,2;14,7;15,3;15;12,6;12;14,4;12,9;12,9;12,9;11,7;13,5;15;14,7;15;12,9;15;18;14,1;12;12,3;15;13,8;14,1;13,2;13,5;14,4;11,7;11,1;11,4;11,4;11,1;11,1;11,7;12;12,6;11,4;12,6;12,6;13,2;13,8;13,5;11,1;12,3;12,3;12,6;12;12;11,1;11,4;10,8;9,6;8,7;7,5;7,5;7,2;7,2;6,9;6,9;6,6;6,6;6;6,6;6,3;6;;;;
06/03/2021;6,9;6,9;6,6;6,3;6,3;6,9;6,6;6,6;6,6;6,9;6,6;6,9;6,6;6,6;5,7;5,7;5,4;5,7;6;5,7;5,7;5,7;6,3;6;6,9;7,8;7,2;10,5;10,5;11,4;15;14,4;15,6;15;13,8;12,3;13,2;14,7;13,5;12,3;13,8;13,5;13,5;14,4;16,2;16,5;17,4;15,3;15;11,4;11,4;12,6;12,6;15,3;16,5;15;13,5;13,2;14,7;15;13,8;12;13,2;12,3;11,1;10,8;12;12;12;13,2;12,6;12,3;11,7;11,4;13,2;13,8;13,8;12,3;12,3;12;11,1;10,2;8,1;8,7;7,8;7,5;7,2;7,2;6,6;7,5;6,9;6,6;6,6;6,9;6,3;6;;;;
07/03/2021;7,2;7,2;6,6;6,6;6,6;6,9;7,2;6,9;6,6;6,9;7,2;6,9;6,9;6,6;6,3;6;6;6;6;6,6;6;6,6;6,3;7,2;8,1;7,8;8,7;9;10,5;13,2;14,1;13,8;14,7;15,3;15,6;16,2;13,5;13,2;13,2;14,4;15,6;14,7;12,9;15,6;16,2;15,6;15,3;12,9;14,1;14,7;14,1;15,3;15,3;15,6;14,4;15,3;13,8;11,4;10,5;10,2;9,6;10,5;10,5;9,9;10,2;9,9;11,1;10,8;11,7;12,9;12,6;12;10,8;11,1;13,2;12,9;12,6;12;11,7;12;9,6;8,7;9;8,1;7,8;7,5;6,6;6,9;6,9;6,3;6,3;6;6;5,7;5,7;6;;;;
08/03/2021;6,9;6,3;6,3;6,6;6,6;6,6;6,3;6,6;6,6;6,3;6,6;6,3;6,3;6,6;5,4;5,7;6;5,7;5,4;5,7;5,7;5,7;6,3;6,3;6,6;7,5;7,8;8,1;8,4;13,2;15,3;15,6;14,4;13,2;14,1;14,4;12;13,2;14,4;15;15;13,2;13,5;13,2;14,4;16,5;15,9;15,3;16,8;15;14,7;15,3;15;17,1;15,3;12,3;13,5;11,4;11,4;11,1;11,7;11,1;11,7;11,4;12,3;11,7;12;12,3;12,6;14,7;13,5;12,9;12,6;11,4;12,9;13,2;13,2;13,8;12,9;12,9;10,2;9,6;8,7;9;7,5;7,5;7,5;7,2;7,5;7,2;7,2;6,6;6,9;6,6;6,9;6,6;;;;
09/03/2021;7,2;7,2;7,5;6,9;7,2;7,2;6,9;7,2;7,2;6,9;7,5;7,5;7,2;6,9;6,3;6,6;6,6;6;6,3;6;6,9;6,3;6,3;6,6;7,8;7,8;8,1;8,1;9,6;10,8;13,2;13,8;14,4;14,7;15,3;13,5;13,2;14,1;14,1;12,6;13,8;12,9;15;15,6;17,4;13,5;16,5;14,7;14,7;15,9;16,5;15,9;13,8;14,1;13,5;14,4;14,1;13,2;12,6;13,5;12,9;13,2;13,2;13,2;12,6;11,7;12,3;13,8;13,2;13,8;13,8;14,4;12,9;11,7;14,1;13,8;13,5;12,6;12,3;11,4;10,2;8,7;8,4;9,9;8,7;8,4;8,1;7,8;7,8;7,2;6,3;6,6;6,3;6,9;6;6;;;;
