tempo,valore
1644436800,50.178
1644437700,46.386
1644438600,47.136
1644439500,45.66
1644440400,29.923
1644441300,36.298
1644442200,33.705
1644443100,34.962
1644444000,34.054
1644444900,33.906
1644445800,37.689
1644446700,31.26
1644447600,34.041
1644448500,34.059
1644449400,32.928
1644450300,32.238
1644451200,33.494
1644452100,32.928
1644453000,32.474
1644453900,33.526
1644454800,38.042
1644455700,34.08
1644456600,31.143
1644457500,34.464
1644458400,37.221
1644459300,33.466
1644460200,33.456
1644461100,31.602
1644462000,36.01
1644462900,36.798
1644463800,33.744
1644464700,34.866
1644465600,53.502
1644466500,61.257
1644467400,59.031
1644468300,60.95
1644469200,99.264
1644470100,107.75
1644471000,87.963
1644471900,96.768
1644472800,88.533
1644473700,83.098
1644474600,105.542
1644475500,95.882
1644476400,96.318
1644477300,90.21
1644478200,93.744
1644479100,90.086
1644480000,90.834
1644480900,88.31
1644481800,89.664
1644482700,85.114
1644483600,78.06
1644484500,79.716
1644485400,87.774
1644486300,81.216
1644487200,78.768
1644488100,73.584
1644489000,84.066
1644489900,77.894
1644490800,72.558
1644491700,78.922
1644492600,74.466
1644493500,75.87
1644494400,79.218
1644495300,71.062
1644496200,71.798
1644497100,76.032
1644498000,70.944
1644498900,74.714
1644499800,72.51
1644500700,67.362
1644501600,74.758
1644502500,66.036
1644503400,70.08
1644504300,66.606
1644505200,79.632
1644506100,67.938
1644507000,65.014
1644507900,68.793
1644508800,68.535
1644509700,64.922
1644510600,72.876
1644511500,67.332
1644512400,72.384
1644513300,68.688
1644514200,69.91
1644515100,69.273
1644516000,66.01
1644516900,65.934
1644517800,75.914
1644518700,67.278
1644519600,58.887
1644520500,59.616
1644521400,58.106
1644522300,57.783
1644523200,43.094
1644524100,47.406
1644525000,44.208
1644525900,46.32
1644526800,32.484
1644527700,32.67
1644528600,33.714
1644529500,34.454
1644530400,29.474
1644531300,34.788
1644532200,31.702
1644533100,33.014
1644534000,32.025
1644534900,33.57
1644535800,34.246
1644536700,31.056
1644537600,37.188
1644538500,33.6
1644539400,32.7
1644540300,31.754
1644541200,33.783
1644542100,35.058
1644543000,31.248
1644543900,32.853
1644544800,35.098
1644545700,31.814
1644546600,33.456
1644547500,35.114
1644548400,32.784
1644549300,35.28
1644550200,33.696
1644551100,31.164
1644552000,56.322
1644552900,57.762
1644553800,54.672
1644554700,56.391
1644555600,93.765
1644556500,97.323
1644557400,79.23
1644558300,80.649
1644559200,75.726
1644560100,75.636
1644561000,89.349
1644561900,95.346
1644562800,83.366
1644563700,90.834
1644564600,84.374
1644565500,87.622
1644566400,77.796
1644567300,93.926
1644568200,84.432
1644569100,85.498
1644570000,82.83
1644570900,73.71
1644571800,78.825
1644572700,71.463
1644573600,74.217
1644574500,70.53
1644575400,68.95
1644576300,68.148
1644577200,66.182
1644578100,68.247
1644579000,68.169
1644579900,67.431
1644580800,67.872
1644581700,66.672
1644582600,66.72
1644583500,65.865
1644584400,62.026
1644585300,66.038
1644586200,64.102
1644587100,63.818
1644588000,64.906
1644588900,64.39
1644589800,61.458
1644590700,64.005
1644591600,64.368
1644592500,61.114
1644593400,62.898
1644594300,62.438
1644595200,63.36
1644596100,65.424
1644597000,63.85
1644597900,61.941
1644598800,62.506
1644599700,65.894
1644600600,65.442
1644601500,63.562
1644602400,68.266
1644603300,63.686
1644604200,68.142
1644605100,65.031
1644606000,61.746
1644606900,58.608
1644607800,56.514
1644608700,58.56
1644609600,46.956
1644610500,43.842
1644611400,46.032
1644612300,44.544
1644613200,34.626
1644614100,38.006
1644615000,34.686
1644615900,34.56
1644616800,39.495
1644617700,35.202
1644618600,33.254
1644619500,36.315
1644620400,40.694
1644621300,36.662
1644622200,37.488
1644623100,40.446
1644624000,39.09
1644624900,35.394
1644625800,37.767
1644626700,36.894
1644627600,36.153
1644628500,40.578
1644629400,34.752
1644630300,36.423
1644631200,41.445
1644632100,33.924
1644633000,37.2
1644633900,40.102
1644634800,39.888
1644635700,41.394
1644636600,40.992
1644637500,40.062
1644638400,59.882
1644639300,61.644
1644640200,69.13
1644641100,61.44
1644642000,98.226
1644642900,114.03
1644643800,91.68
1644644700,88.694
1644645600,96.825
1644646500,85.642
1644647400,103.401
1644648300,102.538
1644649200,94.214
1644650100,80.182
1644651000,93.426
1644651900,82.818
1644652800,79.266
1644653700,80.832
1644654600,74.422
1644655500,77.193
1644656400,68.562
1644657300,72.48
1644658200,69.034
1644659100,69.141
1644660000,66.951
1644660900,64.656
1644661800,62.946
1644662700,69.294
1644663600,71.594
1644664500,58.282
1644665400,62.016
1644666300,62.246
1644667200,61.68
1644668100,65.598
1644669000,59.682
1644669900,58.398
1644670800,50.15
1644671700,51.178
1644672600,51.552
1644673500,49.574
1644674400,42.384
1644675300,48.144
1644676200,37.659
1644677100,47.529
1644678000,29.811
1644678900,34.809
1644679800,33.387
1644680700,32.784
1644681600,37.344
1644682500,35.148
1644683400,36.21
1644684300,38.112
1644685200,34.953
1644686100,31.654
1644687000,36.372
1644687900,34.11
1644688800,36.662
1644689700,31.68
1644690600,33.927
1644691500,35.162
1644692400,32.775
1644693300,37.17
1644694200,35.088
1644695100,35.292
1644696000,31.418
1644696900,34.342
1644697800,32.121
1644698700,35.931
1644699600,37.95
1644700500,34.656
1644701400,32.082
1644702300,37.644
1644703200,34.587
1644704100,34.494
1644705000,36.402
1644705900,38.169
1644706800,37.164
1644707700,38.954
1644708600,34.31
1644709500,37.344
1644710400,36.73
1644711300,42.214
1644712200,38.484
1644713100,36.432
1644714000,40.014
1644714900,35.328
1644715800,36.222
1644716700,37.458
1644717600,35.03
1644718500,39.072
1644719400,34.512
1644720300,40.646
1644721200,33.984
1644722100,39.802
1644723000,39.36
1644723900,35.76
1644724800,39.782
1644725700,39.618
1644726600,39.246
1644727500,36.882
1644728400,40.119
1644729300,39.146
1644730200,39.36
1644731100,36.204
1644732000,40.194
1644732900,38.226
1644733800,35.472
1644734700,38.256
1644735600,35.415
1644736500,36.75
1644737400,36.114
1644738300,41.493
1644739200,36.276
1644740100,37.2
1644741000,35.367
1644741900,37.152
1644742800,34.953
1644743700,34.302
1644744600,36.567
1644745500,33.378
1644746400,32.133
1644747300,36.73
1644748200,35.498
1644749100,34.966
1644750000,35.856
1644750900,37.526
1644751800,35.979
1644752700,32.901
1644753600,31.314
1644754500,33.984
1644755400,40.734
1644756300,30.97
1644757200,36.432
1644758100,36.432
1644759000,30.854
1644759900,30.826
1644760800,33.11
1644761700,36
1644762600,32.1
1644763500,34.32
1644764400,33.936
1644765300,32.64
1644766200,31.27
1644767100,35.306
1644768000,37.104
1644768900,34.464
1644769800,34.656
1644770700,39.63
1644771600,39.534
1644772500,34.818
1644773400,38.122
1644774300,35.462
1644775200,38.766
1644776100,43.122
1644777000,35.703
1644777900,35.232
1644778800,35.93
1644779700,38.91
1644780600,40.368
1644781500,35.214
1644782400,35.786
1644783300,39.054
1644784200,42.288
1644785100,34.155
1644786000,37.95
1644786900,39.234
1644787800,34.128
1644788700,40.118
1644789600,34.446
1644790500,41.52
1644791400,43.17
1644792300,38.902
1644793200,36.297
1644794100,39.447
1644795000,37.61
1644795900,37.91
1644796800,42.25
1644797700,36.086
1644798600,36.279
1644799500,42.249
1644800400,35.367
1644801300,42.594
1644802200,48.096
1644803100,37.776
1644804000,38.997
1644804900,40.714
1644805800,38.832
1644806700,44.006
1644807600,37.458
1644808500,36.162
1644809400,32.343
1644810300,36.902
1644811200,87.274
1644812100,122.229
1644813000,110.842
1644813900,103.44
1644814800,113.058
1644815700,106.598
1644816600,106.272
1644817500,103.575
1644818400,98.762
1644819300,96.982
1644820200,111.657
1644821100,123.792
1644822000,120.393
1644822900,110.862
1644823800,110.343
1644824700,108.612
1644825600,110.748
1644826500,107.94
1644827400,109.422
1644828300,110.334
1644829200,111.396
1644830100,108.117
1644831000,103.746
1644831900,102.336
1644832800,102.903
1644833700,99.774
1644834600,105.426
1644835500,96.95
1644836400,106.598
1644837300,98.074
1644838200,101.722
1644839100,107.214
1644840000,93.722
1644840900,104.23
1644841800,96.698
1644842700,95.158
1644843600,101.076
1644844500,92.88
1644845400,103.692
1644846300,69.77
1644847200,112.83
1644848100,103.074
1644849000,90.874
1644849900,98.688
1644850800,98.709
1644851700,97.978
1644852600,100.752
1644853500,95.106
1644854400,106.886
1644855300,95.28
1644856200,104.478
1644857100,91.738
1644858000,102.528
1644858900,87.696
1644859800,105.321
1644860700,92.794
1644861600,94.246
1644862500,96.048
1644863400,102.986
1644864300,90.942
1644865200,84.624
1644866100,81.254
1644867000,85.083
1644867900,79.278
1644868800,67.518
1644869700,55.641
1644870600,61.594
1644871500,50.102
1644872400,37.152
1644873300,47.175
1644874200,33.081
1644875100,36.663
1644876000,38.57
1644876900,36.279
1644877800,40.386
1644878700,31.854
1644879600,35.798
1644880500,37.642
1644881400,36.414
1644882300,40.05
1644883200,34.79
1644884100,39.482
1644885000,40.407
1644885900,34.137
1644886800,37.104
1644887700,39.276
1644888600,35.499
1644889500,39.456
1644890400,39.494
1644891300,40.206
1644892200,39.156
1644893100,40.215
1644894000,38.217
1644894900,40.284
1644895800,40.299
1644896700,38.294
1644897600,66.834
1644898500,80.016
1644899400,73.318
1644900300,74.294
1644901200,104.794
1644902100,120.105
1644903000,115.287
1644903900,123.062
1644904800,109.938
1644905700,113.904
1644906600,124.377
1644907500,124.59
1644908400,117.264
1644909300,108.842
1644910200,121.526
1644911100,123.274
1644912000,113.846
1644912900,115.422
1644913800,113.338
1644914700,134.198
1644915600,125.49
1644916500,126.262
1644917400,100.8
1644918300,112.922
1644919200,125.962
1644920100,107.83
1644921000,111.177
1644921900,107.079
1644922800,102.374
1644923700,107.642
1644924600,104.256
1644925500,101.55
1644926400,102.786
1644927300,111.024
1644928200,93.054
1644929100,104.448
1644930000,93.312
1644930900,108.048
1644931800,91.632
1644932700,103.842
1644933600,94.224
1644934500,96.318
1644935400,95.76
1644936300,95.019
1644937200,88.416
1644938100,97.622
1644939000,91.431
1644939900,105.042
1644940800,96.828
1644941700,86.052
1644942600,97.334
1644943500,92.784
1644944400,97.546
1644945300,89.1
1644946200,105.434
1644947100,95.184
1644948000,94.839
1644948900,107.28
1644949800,92.198
1644950700,84.45
1644951600,85.68
1644952500,80.997
1644953400,77.691
1644954300,80.133
1644955200,64.906
1644956100,49.658
1644957000,64.678
1644957900,49.21
1644958800,35.202
1644959700,43.116
1644960600,36.48
1644961500,33.396
1644962400,37.894
1644963300,35.45
1644964200,36.55
1644965100,35.097
1644966000,33.6
1644966900,39.12
1644967800,37.689
1644968700,35.542
1644969600,42.24
1644970500,40.704
1644971400,35.45
1644972300,40.646
1644973200,39.87
1644974100,36.058
1644975000,40.454
1644975900,38.178
1644976800,39.879
1644977700,40.454
1644978600,39.867
1644979500,37.257
1644980400,41.424
1644981300,43.326
1644982200,34.522
1644983100,40.521
1644984000,71.118
1644984900,76.866
1644985800,74.23
1644986700,64.858
1644987600,96.71
1644988500,123.686
1644989400,113.866
1644990300,101.154
1644991200,103.967
1644992100,96.798
1644993000,117.147
1644993900,116.352
1644994800,114.501
1644995700,111.138
1644996600,124.438
1644997500,124.137
1644998400,119.586
1644999300,108.462
1645000200,102.586
1645001100,107.078
1645002000,98.391
1645002900,96.114
1645003800,97.065
1645004700,90.864
1645005600,104.854
1645006500,103.802
1645007400,83.79
1645008300,82.455
1645009200,92.457
1645010100,87.147
1645011000,90.789
1645011900,76.416
1645012800,84.738
1645013700,75.264
1645014600,79.45
1645015500,78.366
1645016400,71.922
1645017300,73.317
1645018200,80.859
1645019100,71.502
1645020000,70.734
1645020900,69.513
1645021800,69.723
1645022700,72.528
1645023600,71.157
1645024500,77.799
1645025400,69.098
1645026300,78.03
1645027200,67.834
1645028100,79.698
1645029000,72.222
1645029900,81.234
1645030800,73.932
1645031700,85.62
1645032600,72.27
1645033500,85.632
1645034400,75.438
1645035300,81.762
1645036200,79.824
1645037100,82.56
1645038000,70.464
1645038900,76.377
1645039800,64.398
1645040700,83.52
1645041600,53.298
1645042500,46.752
1645043400,52.966
1645044300,52.386
1645045200,34.618
1645046100,37.854
1645047000,40.214
1645047900,37.056
1645048800,33.858
1645049700,41.53
1645050600,32.784
1645051500,34.07
1645052400,40.608
1645053300,35.654
1645054200,36.21
1645055100,38.928
1645056000,41.232
1645056900,34.128
1645057800,33.398
1645058700,38.218
1645059600,37.797
1645060500,44.581
1645061400,32.64
1645062300,33.918
1645063200,38.208
1645064100,34.752
1645065000,38.303
1645065900,34.194
1645066800,35.28
1645067700,38.566
1645068600,38.438
1645069500,39.3
1645070400,63.66
1645071300,82.491
1645072200,76.918
1645073100,62.666
1645074000,112.982
1645074900,127.498
1645075800,116.169
1645076700,120.319
1645077600,110.898
1645078500,103.182
1645079400,127.478
1645080300,116.554
1645081200,112.521
1645082100,122.95
1645083000,104.13
1645083900,110.102
1645084800,106.914
1645085700,94.022
1645086600,101.119
1645087500,86.426
1645088400,90.826
1645089300,81.756
1645090200,81.588
1645091100,84.117
1645092000,73.354
1645092900,72.702
1645093800,72.468
1645094700,69.42
1645095600,69.801
1645096500,72.576
1645097400,68.007
1645098300,69.84
1645099200,65.874
1645100100,68.466
1645101000,64.572
1645101900,62.58
1645102800,66.126
1645103700,61.862
1645104600,66.546
1645105500,64.198
1645106400,64.394
1645107300,61.51
1645108200,63.674
1645109100,62.854
1645110000,63.098
1645110900,61.008
1645111800,65.856
1645112700,62.238
1645113600,62.427
1645114500,58.974
1645115400,64.446
1645116300,62.81
1645117200,62.918
1645118100,63.946
1645119000,64.618
1645119900,66.405
1645120800,61.43
1645121700,66.498
1645122600,59.27
1645123500,62.832
1645124400,54.96
1645125300,58.695
1645126200,55.476
1645127100,56.661
1645128000,46.935
1645128900,44.138
1645129800,39.466
1645130700,42.414
1645131600,31.718
1645132500,36.087
1645133400,33.588
1645134300,35.637
1645135200,31.977
1645136100,39.774
1645137000,39.57
1645137900,37.575
1645138800,35.712
1645139700,37.766
1645140600,36.506
1645141500,38.382
1645142400,37.143
1645143300,36.729
1645144200,37.786
1645145100,37.622
1645146000,35.866
1645146900,35.922
1645147800,32.726
1645148700,39.879
1645149600,40.665
1645150500,36.03
1645151400,36.546
1645152300,41.367
1645153200,41.328
1645154100,36.729
1645155000,42.423
1645155900,34.857
1645156800,64.438
1645157700,67.61
1645158600,65.878
1645159500,67.14
1645160400,107.406
1645161300,118.762
1645162200,103.142
1645163100,98.774
1645164000,103.514
1645164900,95.358
1645165800,106.578
1645166700,110.486
1645167600,113.145
1645168500,106.752
1645169400,100.704
1645170300,106.743
1645171200,106.646
1645172100,93.11
1645173000,113.866
1645173900,92.506
1645174800,99.897
1645175700,88.14
1645176600,92.13
1645177500,87.994
1645178400,78.846
1645179300,84.422
1645180200,78.768
1645181100,78.586
1645182000,77.258
1645182900,75.504
1645183800,84.454
1645184700,72.566
1645185600,73.803
1645186500,74.246
1645187400,74.15
1645188300,72.346
1645189200,71.25
1645190100,71.702
1645191000,70.878
1645191900,70.635
1645192800,74.198
1645193700,73.422
1645194600,71.319
1645195500,74.292
1645196400,71.358
1645197300,68.898
1645198200,73.344
1645199100,69.324
1645200000,71.49
1645200900,71.778
1645201800,70.524
1645202700,74.697
1645203600,70.347
1645204500,68.028
1645205400,67.353
1645206300,73.707
1645207200,67.44
1645208100,70.992
1645209000,65.703
1645209900,69.609
1645210800,60.672
1645211700,55.056
1645212600,60.012
1645213500,57.282
1645214400,51.504
1645215300,43.23
1645216200,41.739
1645217100,43.47
1645218000,31.178
1645218900,33.42
1645219800,31.834
1645220700,35.366
1645221600,32.928
1645222500,35.115
1645223400,31.718
1645224300,40.33
1645225200,38.976
1645226100,38.16
1645227000,36.422
1645227900,38.746
1645228800,37.142
1645229700,35.586
1645230600,35.638
1645231500,37.082
1645232400,36.384
1645233300,33.696
1645234200,39.294
1645235100,33.762
1645236000,34.476
1645236900,37.066
1645237800,33.578
1645238700,39.534
1645239600,37.182
1645240500,35.154
1645241400,36.106
1645242300,36.95
1645243200,50.89
1645244100,54.72
1645245000,58.176
1645245900,57.753
1645246800,81.516
1645247700,97.083
1645248600,78.614
1645249500,74.064
1645250400,71.357
1645251300,71.307
1645252200,88.512
1645253100,80.736
1645254000,76.638
1645254900,79.008
1645255800,69.11
1645256700,72.384
1645257600,69.723
1645258500,71.952
1645259400,64.118
1645260300,66.567
1645261200,67.766
1645262100,63.216
1645263000,66.852
1645263900,62.448
1645264800,62.46
1645265700,59.354
1645266600,64.8
1645267500,58.206
1645268400,56.919
1645269300,57.177
1645270200,55.623
1645271100,58.53
1645272000,59.097
1645272900,54.816
1645273800,57.744
1645274700,55.758
1645275600,48.759
1645276500,50.09
1645277400,46.494
1645278300,48.902
1645279200,41.376
1645280100,41.172
1645281000,38.182
1645281900,41.442
1645282800,35.77
1645283700,31.326
1645284600,34.638
1645285500,32.474
1645286400,35.878
1645287300,30.084
1645288200,33.486
1645289100,37.488
1645290000,31.305
1645290900,36.126
1645291800,31.786
1645292700,34.542
1645293600,32.196
1645294500,36.24
1645295400,33.398
1645296300,32.343
1645297200,33.897
1645298100,32.746
1645299000,32.094
1645299900,34.368
1645300800,33.494
1645301700,32.784
1645302600,34.983
1645303500,33.204
1645304400,34.56
1645305300,34.878
1645306200,32.274
1645307100,32.112
1645308000,33.504
1645308900,36.798
1645309800,30.738
1645310700,34.406
1645311600,33.59
1645312500,33.686
1645313400,35.595
1645314300,33.494
1645315200,34.906
1645316100,32.268
1645317000,35.394
1645317900,33.042
1645318800,38.006
1645319700,34.426
1645320600,34.982
1645321500,35.088
1645322400,30.49
1645323300,33.717
1645324200,31.767
1645325100,32.148
1645326000,34.32
1645326900,31.488
1645327800,35.126
1645328700,35.31
1645329600,31.218
1645330500,34.878
1645331400,36.202
1645332300,32.006
1645333200,36.999
1645334100,34.97
1645335000,33.67
1645335900,36.122
1645336800,34.32
1645337700,31.776
1645338600,36.998
1645339500,34.071
1645340400,36.258
1645341300,34.926
1645342200,34.214
1645343100,32.026
1645344000,32.937
1645344900,33.486
1645345800,33.522
1645346700,35.338
1645347600,34.389
1645348500,33.435
1645349400,34.254
1645350300,30.986
1645351200,30.732
1645352100,34.848
1645353000,30.528
1645353900,31.89
1645354800,32.994
1645355700,29.273
1645356600,34.098
1645357500,31.248
1645358400,30.97
1645359300,30.921
1645360200,31.968
1645361100,30.924
1645362000,28.695
1645362900,33.609
1645363800,32.208
1645364700,32.178
1645365600,30.934
1645366500,30.768
1645367400,33.282
1645368300,33.618
1645369200,28.86
1645370100,29.366
1645371000,30.288
1645371900,35.826
1645372800,31.594
1645373700,35.04
1645374600,33.465
1645375500,31.404
1645376400,32.448
1645377300,37.698
1645378200,35.79
1645379100,42.162
1645380000,36.279
1645380900,37.881
1645381800,40.167
1645382700,35.75
1645383600,37.498
1645384500,41.04
1645385400,36.393
1645386300,38.4
1645387200,38.238
1645388100,36.786
1645389000,36.96
1645389900,40.225
1645390800,38.814
1645391700,34.098
1645392600,35.97
1645393500,35.244
1645394400,33.945
1645395300,37.018
1645396200,36.846
1645397100,35.22
1645398000,36.614
1645398900,30.624
1645399800,32.342
1645400700,32.631
1645401600,31.785
1645402500,30.922
1645403400,32.726
1645404300,35.674
1645405200,31.998
1645406100,33.954
1645407000,34.906
1645407900,32.412
1645408800,34.722
1645409700,32.361
1645410600,36.432
1645411500,35.062
1645412400,31.545
1645413300,34.368
1645414200,32.331
1645415100,30.326
1645416000,80.256
1645416900,96.874
1645417800,79.958
1645418700,74.928
1645419600,78.778
1645420500,78.624
1645421400,74.862
1645422300,80.553
1645423200,72.99
1645424100,79.545
1645425000,83.07
1645425900,109.698
1645426800,83.414
1645427700,91.306
1645428600,87.062
1645429500,83.568
1645430400,84.794
1645431300,74.614
1645432200,79.026
1645433100,76.966
1645434000,71.76
1645434900,70.884
1645435800,74.94
1645436700,69.714
1645437600,69.678
1645438500,65.807
1645439400,73.284
1645440300,65.004
1645441200,66.912
1645442100,68.619
1645443000,66.24
1645443900,68.133
1645444800,68.842
1645445700,63.062
1645446600,69.658
1645447500,69.482
1645448400,64.704
1645449300,71.319
1645450200,67.478
1645451100,68.103
1645452000,64.386
1645452900,65.568
1645453800,66.03
1645454700,65.337
1645455600,65.079
1645456500,63.12
1645457400,59.136
1645458300,66.758
1645459200,63.522
1645460100,65.866
1645461000,62.649
1645461900,63.39
1645462800,64.407
1645463700,68.426
1645464600,65.83
1645465500,66.506
1645466400,64.926
1645467300,64.119
1645468200,62.706
1645469100,62.649
1645470000,58.272
1645470900,57.438
1645471800,56.304
1645472700,60.768
1645473600,47.298
1645474500,44.238
1645475400,47.05
1645476300,43.557
1645477200,37.066
1645478100,32.81
1645479000,35.34
1645479900,35.076
1645480800,34.887
1645481700,36.885
1645482600,31.938
1645483500,33.13
1645484400,31.881
1645485300,33.852
1645486200,31.162
1645487100,36.842
1645488000,33.612
1645488900,35.364
1645489800,34.63
1645490700,30.614
1645491600,38.976
1645492500,38.916
1645493400,35.532
1645494300,34.618
1645495200,32.313
1645496100,33.822
1645497000,35.451
1645497900,35.781
1645498800,36.594
1645499700,34.53
1645500600,37.308
1645501500,32.859
1645502400,55.046
1645503300,55.566
1645504200,49.498
1645505100,56.966
1645506000,89.307
1645506900,104.661
1645507800,79.554
1645508700,97.314
1645509600,80.726
1645510500,85.152
1645511400,93.648
1645512300,94.07
1645513200,82.473
1645514100,80.746
1645515000,74.172
1645515900,81.818
1645516800,73.527
1645517700,73.296
1645518600,73.977
1645519500,71.367
1645520400,72.71
1645521300,65.93
1645522200,69.526
1645523100,63.83
1645524000,51.168
1645524900,81.636
1645525800,70.158
1645526700,69.648
1645527600,68.85
1645528500,62.238
1645529400,72.894
1645530300,64.944
1645531200,65.316
1645532100,66.126
1645533000,67.344
1645533900,66.594
1645534800,61.728
1645535700,64.992
1645536600,61.318
1645537500,63.36
1645538400,63.05
1645539300,66.462
1645540200,64.57
1645541100,62.382
1645542000,63.282
1645542900,62.688
1645543800,63.504
1645544700,63.142
1645545600,53.289
1645546500,65.931
1645547400,64.878
1645548300,65.502
1645549200,62.666
1645550100,64.59
1645551000,60.912
1645551900,63.734
1645552800,58.884
1645553700,59.244
1645554600,57.396
1645555500,61.452
1645556400,48.546
1645557300,56.391
1645558200,53.114
1645559100,53.904
1645560000,43.086
1645560900,40.906
1645561800,40.56
1645562700,44.046
1645563600,33.482
1645564500,32.832
1645565400,33.852
1645566300,34.356
1645567200,31.806
1645568100,34.926
1645569000,37.332
1645569900,31.047
1645570800,36.453
1645571700,34.818
1645572600,32.055
1645573500,34.826
1645574400,35.262
1645575300,34.638
1645576200,35.28
1645577100,32.314
1645578000,33.858
1645578900,33.705
1645579800,36.807
1645580700,32.88
1645581600,32.469
1645582500,35.556
1645583400,33.936
1645584300,32.086
1645585200,31.392
1645586100,34.656
1645587000,32.618
1645587900,33.687
1645588800,50.169
1645589700,59.742
1645590600,54.594
1645591500,57.862
1645592400,99.177
1645593300,100.494
1645594200,97.21
1645595100,87.226
1645596000,84.48
1645596900,96.498
1645597800,95.942
1645598700,102.55
1645599600,84.794
1645600500,92.39
1645601400,84.25
1645602300,87.726
1645603200,73.334
1645604100,83.04
1645605000,78.058
1645605900,77.376
1645606800,74.426
1645607700,72.336
1645608600,74.976
1645609500,72.694
1645610400,64.185
1645611300,72.855
1645612200,68.762
1645613100,65.454
1645614000,64.944
1645614900,69.102
1645615800,69.36
1645616700,64.578
1645617600,67.162
1645618500,67.806
1645619400,66.998
1645620300,68.746
1645621200,63.426
1645622100,62.478
1645623000,63.782
1645623900,67.467
1645624800,67.2
1645625700,65.289
1645626600,65.367
1645627500,60.261
1645628400,62.868
1645629300,57.936
1645630200,68.238
1645631100,66.498
1645632000,64.8
1645632900,63.111
1645633800,62.15
1645634700,61.566
1645635600,62.379
1645636500,66.549
1645637400,64.116
1645638300,61.326
1645639200,61.929
1645640100,61.258
1645641000,62.966
1645641900,61.978
1645642800,51.014
1645643700,57.888
1645644600,56.17
1645645500,54.096
1645646400,42.95
1645647300,44.928
1645648200,47.398
1645649100,44.784
1645650000,33.264
1645650900,35.69
1645651800,35.734
1645652700,32.985
1645653600,35.961
1645654500,37.959
1645655400,34.185
1645656300,38.238
1645657200,34.08
1645658100,36.122
1645659000,34.774
1645659900,31.65
1645660800,34.11
1645661700,34.74
1645662600,34.542
1645663500,33.102
1645664400,35.961
1645665300,38.208
1645666200,32.658
1645667100,33.486
1645668000,36.45
1645668900,31.27
1645669800,28.32
1645670700,38.09
1645671600,32.151
1645672500,37.68
1645673400,33.033
1645674300,34.438
1645675200,52.058
1645676100,67.806
1645677000,58.722
1645677900,62.112
1645678800,95.002
1645679700,108.806
1645680600,86.038
1645681500,99.474
1645682400,83.289
1645683300,86.554
1645684200,99.948
1645685100,107.114
1645686000,86.582
1645686900,92.294
1645687800,92.007
1645688700,90.852
1645689600,89.052
1645690500,81.012
1645691400,88.992
1645692300,75.804
1645693200,75.033
1645694100,76.042
1645695000,72.96
1645695900,72.72
1645696800,69.168
1645697700,69.513
1645698600,71.847
1645699500,67.506
1645700400,67.71
1645701300,67.278
1645702200,71.049
1645703100,65.451
1645704000,71.292
1645704900,65.088
1645705800,67.122
1645706700,66.297
1645707600,65.358
1645708500,70.263
1645709400,64.752
1645710300,65.874
1645711200,65.934
1645712100,64.626
1645713000,64.242
1645713900,70.224
1645714800,63.093
1645715700,64.215
1645716600,68.928
1645717500,64.665
1645718400,64.608
1645719300,68.151
1645720200,66.432
1645721100,67.562
1645722000,69.918
1645722900,66.615
1645723800,66.228
1645724700,65.222
1645725600,62.151
1645726500,65.057
1645727400,60.396
1645728300,75.216
1645729200,59.787
1645730100,53.445
1645731000,57.379
1645731900,55.488
1645732800,50.592
1645733700,46.665
1645734600,44.026
1645735500,43.536
1645736400,32.325
1645737300,35.451
1645738200,32.88
1645739100,33.093
1645740000,35.51
1645740900,36.498
1645741800,35.386
1645742700,32.361
1645743600,34.917
1645744500,35.106
1645745400,36.807
1645746300,34.953
1645747200,37.114
1645748100,35.637
1645749000,35.28
1645749900,37.306
1645750800,33.6
1645751700,34.11
1645752600,38.496
1645753500,34.452
1645754400,32.544
1645755300,38.112
1645756200,35.702
1645757100,36.106
1645758000,34.368
1645758900,34.908
1645759800,35.826
1645760700,42.48
1645761600,56.198
1645762500,68.535
1645763400,61.872
1645764300,70.394
1645765200,100.224
1645766100,103.894
1645767000,98.697
1645767900,95.28
1645768800,85.574
1645769700,93.504
1645770600,98.4
1645771500,106.442
1645772400,93.486
1645773300,87.273
1645774200,91.248
1645775100,93.686
1645776000,90.546
1645776900,77.943
1645777800,87.15
1645778700,75.924
1645779600,79.872
1645780500,79.509
1645781400,70.347
1645782300,72.492
1645783200,65.874
1645784100,67.766
1645785000,64.666
1645785900,66.558
1645786800,67.353
1645787700,71.511
1645788600,66.852
1645789500,67.238
1645790400,63.574
1645791300,68.292
1645792200,64.524
1645793100,67.322
1645794000,62.554
1645794900,66.684
1645795800,60.564
1645796700,69.408
1645797600,63.084
1645798500,64.377
1645799400,62.391
1645800300,63.242
1645801200,64.906
1645802100,61.566
1645803000,64.878
1645803900,64.041
1645804800,62.946
1645805700,66.327
1645806600,61.401
1645807500,63.927
1645808400,64.809
1645809300,65.77
1645810200,63.638
1645811100,63.046
1645812000,63.732
1645812900,66.807
1645813800,64.329
1645814700,66.576
1645815600,61.383
1645816500,60.422
1645817400,57.09
1645818300,56.976
1645819200,47.628
1645820100,49.44
1645821000,42.075
1645821900,47.27
1645822800,32.496
1645823700,38.094
1645824600,34.356
1645825500,32.988
1645826400,33.426
1645827300,35.146
1645828200,36.816
1645829100,39.093
1645830000,37.794
1645830900,40.742
1645831800,38.898
1645832700,38.23
1645833600,37.737
1645834500,36.65
1645835400,40.86
